state,tor_length,tor_width,year,injuries,fatalities,tor_scale_unified
MO,5.81,50.0,2024,0,0,EF0
MS,0.64,75.0,2024,0,0,EF0
MO,1.17,50.0,2024,0,0,EF0
MO,11.25,167.0,2024,0,0,EF0
MO,4.47,279.0,2024,0,0,EF0
MO,1.08,250.0,2024,0,0,EF0
GA,4.17,400.0,2024,0,0,EF1
IL,3.47,25.0,2024,0,0,EF0
AR,4.77,1000.0,2024,0,0,EF2
IN,17.14,700.0,2024,37,1,EF3
MO,0.72,75.0,2024,0,0,EF0
MO,0.31,150.0,2024,0,0,EF1
AR,3.76,1000.0,2024,0,0,EF2
TN,0.31,20.0,2024,0,0,EF0
MS,13.04,700.0,2024,0,0,EF1
OH,7.99,500.0,2024,0,0,EF2
IN,4.47,175.0,2024,0,0,EF2
OH,0.51,60.0,2024,0,0,EF0
OH,13.12,500.0,2024,3,0,EF2
OH,3.81,200.0,2024,0,0,EF1
MS,10.93,1200.0,2024,0,0,EF1
MS,0.99,250.0,2024,0,0,EF1
MO,0.49,30.0,2024,0,0,EF0
MO,1.53,30.0,2024,0,0,EF0
MS,8.31,880.0,2024,0,0,EF1
MS,0.53,800.0,2024,0,0,EF1
MO,2.24,75.0,2024,0,0,EF1
MO,0.59,75.0,2024,0,0,EF0
MO,1.67,150.0,2024,0,0,EF1
MO,6.64,75.0,2024,0,0,EF0
OH,5.79,250.0,2024,0,0,EF2
OH,4.5,250.0,2024,0,0,EF2
OH,3.34,100.0,2024,0,0,EF1
OH,0.06,50.0,2024,0,0,EFU
IL,0.5,150.0,2024,0,0,EF1
MS,2.05,200.0,2024,0,0,EF1
TX,0.02,10.0,2024,0,0,EF1
MO,0.21,100.0,2024,0,0,EF0
OH,1.23,50.0,2024,0,0,EFU
MO,0.96,50.0,2024,0,0,EF0
IL,2.8,75.0,2024,0,0,EF1
FL,12.89,600.0,2024,2,0,EF2
FL,1.16,450.0,2024,0,0,EF0
OH,1.31,75.0,2024,0,0,EF0
LA,0.88,200.0,2024,0,0,EF0
IL,7.56,500.0,2024,0,0,EF0
IL,0.86,25.0,2024,0,0,EF0
FL,3.08,450.0,2024,0,0,EF1
IL,1.12,325.0,2024,0,0,EF1
FL,5.55,450.0,2024,0,0,EF1
FL,16.33,600.0,2024,7,0,EF2
OH,11.12,300.0,2024,0,0,EF2
NC,7.52,250.0,2024,4,1,EF1
NC,1.5,250.0,2024,0,0,EF1
NY,0.13,20.0,2024,0,0,EF0
AZ,3.25,150.0,2024,0,0,EF1
FL,10.93,220.0,2024,0,0,EF1
IL,7.89,125.0,2024,0,0,EF0
WA,0.01,25.0,2024,0,0,EF0
IL,0.1,30.0,2024,0,0,EFU
IL,0.95,150.0,2024,0,0,EF1
IN,2.23,200.0,2024,0,0,EF1
FL,3.4,350.0,2024,0,0,EF0
IN,1.42,400.0,2024,0,0,EF2
SC,3.27,150.0,2024,1,0,EF1
SC,2.14,500.0,2024,0,0,EF2
SC,1.62,150.0,2024,0,0,EF1
FL,0.96,50.0,2024,0,0,EF0
IN,9.28,250.0,2024,0,0,EF2
IN,11.56,250.0,2024,0,0,EF2
TX,0.2,15.0,2024,0,0,EF0
KS,1.84,100.0,2024,0,0,EFU
FL,5.2,550.0,2024,0,0,EF3
AL,20.94,1000.0,2024,16,1,EF2
AZ,0.32,40.0,2024,0,0,EFU
IL,0.11,125.0,2024,0,0,EF1
OK,0.47,200.0,2024,0,0,EF1
KS,1.31,100.0,2024,0,0,EFU
IL,1.96,75.0,2024,0,0,EF1
MD,4.42,100.0,2024,0,0,EF2
GA,4.55,800.0,2024,0,0,EF2
FL,5.42,160.0,2024,0,0,EF1
GA,17.18,800.0,2024,0,0,EF1
FL,0.96,100.0,2024,0,0,EF0
TX,0.25,50.0,2024,0,0,EF0
FL,0.23,50.0,2024,0,0,EF0
FL,13.82,1000.0,2024,0,0,EF1
FL,0.35,200.0,2024,0,0,EF1
FL,0.89,50.0,2024,0,0,EF0
FL,0.88,150.0,2024,0,0,EF2
KY,1.0,75.0,2024,0,0,EF1
IA,1.43,30.0,2024,0,0,EFU
IA,10.2,100.0,2024,0,0,EF2
IA,0.87,30.0,2024,0,0,EF1
IN,1.03,75.0,2024,0,0,EF1
IN,3.42,200.0,2024,0,0,EF0
MI,5.79,300.0,2024,0,0,EF1
IA,1.66,75.0,2024,0,0,EF0
IA,0.64,40.0,2024,0,0,EF0
VA,4.75,100.0,2024,5,0,EF0
IA,2.41,50.0,2024,0,0,EF0
WV,5.14,200.0,2024,0,0,EF1
IA,1.44,75.0,2024,0,0,EFU
IA,2.51,50.0,2024,0,0,EFU
IA,8.91,200.0,2024,0,0,EF2
AR,2.51,500.0,2024,0,0,EF1
IA,1.66,50.0,2024,0,0,EFU
KS,0.1,25.0,2024,0,0,EFU
IA,11.68,300.0,2024,0,0,EF1
IA,2.28,50.0,2024,0,0,EF0
IA,1.37,50.0,2024,0,0,EF0
IL,3.65,100.0,2024,0,0,EF1
FL,0.18,50.0,2024,0,0,EF0
IA,9.07,250.0,2024,0,0,EF1
GA,7.27,200.0,2024,2,0,EF2
TX,2.7,300.0,2024,0,0,EF2
LA,0.83,100.0,2024,0,0,EF1
FL,0.98,100.0,2024,0,0,EF1
IA,0.48,70.0,2024,0,0,EF1
IA,5.84,75.0,2024,0,0,EF2
IA,4.09,80.0,2024,1,0,EF1
AL,1.85,230.0,2024,0,0,EF1
GA,0.79,400.0,2024,0,0,EF1
IA,9.21,300.0,2024,0,0,EF1
IA,1.35,100.0,2024,0,0,EF0
FL,1.38,25.0,2024,0,0,EF0
FL,1.05,200.0,2024,0,0,EF1
OH,5.29,150.0,2024,0,0,EF0
WV,5.0,300.0,2024,0,0,EF1
IA,0.56,30.0,2024,0,0,EFU
MI,5.73,450.0,2024,0,0,EF2
MO,0.59,50.0,2024,0,0,EF1
MO,3.37,50.0,2024,0,0,EF0
KS,0.02,50.0,2024,0,0,EFU
CO,0.33,15.0,2024,0,0,EFU
OH,4.05,200.0,2024,1,0,EF2
PA,5.39,75.0,2024,0,0,EF0
IA,1.61,200.0,2024,0,0,EF0
IA,9.43,150.0,2024,0,0,EF1
IA,6.65,130.0,2024,0,0,EF2
IA,2.62,50.0,2024,0,0,EF0
IA,8.1,350.0,2024,0,0,EF2
IN,3.34,100.0,2024,0,0,EF1
OH,1.75,250.0,2024,0,0,EF1
IN,1.06,150.0,2024,0,0,EF1
IN,1.0,100.0,2024,0,0,EF1
IN,3.04,100.0,2024,0,0,EF1
FL,2.26,150.0,2024,0,0,EF1
IA,2.85,80.0,2024,0,0,EF1
IA,6.96,60.0,2024,0,0,EF0
IN,2.05,150.0,2024,0,0,EF1
IN,1.64,100.0,2024,0,0,EF1
FL,2.48,75.0,2024,0,0,EF1
IA,12.51,150.0,2024,0,0,EF2
MI,1.23,50.0,2024,0,0,EF0
IL,6.79,250.0,2024,0,0,EF1
PA,0.4,70.0,2024,0,0,EF1
IA,0.25,25.0,2024,0,0,EF0
IA,0.89,25.0,2024,0,0,EF0
LA,13.39,700.0,2024,0,0,EF1
IA,1.32,25.0,2024,0,0,EF1
MI,10.86,300.0,2024,12,0,EF2
OH,4.16,250.0,2024,0,0,EF2
OH,20.04,250.0,2024,2,0,EF1
OH,1.34,80.0,2024,0,0,EF0
OH,3.04,100.0,2024,0,0,EF0
AR,5.7,900.0,2024,0,0,EF1
OH,3.0,150.0,2024,0,0,EF0
MS,10.25,150.0,2024,0,0,EF1
IA,0.01,10.0,2024,0,0,EFU
IA,0.01,10.0,2024,0,0,EFU
IA,0.61,30.0,2024,0,0,EFU
OK,0.9,300.0,2024,0,0,EF0
OK,1.8,2300.0,2024,0,0,EF1
NE,2.91,30.0,2024,0,0,EF0
AL,0.26,50.0,2024,0,0,EF1
AL,5.08,20.0,2024,0,0,EF0
TX,2.53,250.0,2024,0,0,EF3
AZ,0.1,10.0,2024,0,0,EF0
AR,1.8,150.0,2024,0,0,EF1
AR,2.1,550.0,2024,0,0,EF1
OH,0.9,100.0,2024,0,0,EF1
KS,2.7,116.0,2024,0,0,EF2
LA,6.75,250.0,2024,0,0,EF1
TX,0.58,75.0,2024,0,0,EF1
OH,9.19,1000.0,2024,2,0,EF3
OH,6.09,1050.0,2024,0,0,EF1
ND,0.2,50.0,2024,0,0,EFU
IN,1.19,150.0,2024,0,0,EF0
IN,1.73,150.0,2024,0,0,EF1
AR,3.9,1200.0,2024,0,0,EF1
AR,0.7,500.0,2024,0,0,EF1
OH,15.6,600.0,2024,0,0,EF2
OH,3.88,400.0,2024,0,0,EF1
OH,18.59,500.0,2024,0,0,EF1
OH,16.79,600.0,2024,0,0,EF1
KY,5.51,500.0,2024,0,0,EF2
MO,2.36,50.0,2024,0,0,EF1
IN,7.64,300.0,2024,0,0,EF1
TX,13.6,150.0,2024,0,0,EF1
MI,0.1,10.0,2024,0,0,EF0
FL,3.15,25.0,2024,0,0,EF0
FL,1.38,25.0,2024,0,0,EF0
FL,15.04,900.0,2024,0,0,EF1
FL,2.18,1100.0,2024,0,0,EF0
MD,3.05,75.0,2024,0,0,EF1
MS,1.48,75.0,2024,0,0,EF1
OH,3.31,150.0,2024,0,0,EF1
TN,2.12,550.0,2024,0,0,EF1
AL,9.41,1200.0,2024,0,0,EF2
AL,14.27,1200.0,2024,0,0,EF2
FL,2.98,1300.0,2024,0,0,EF0
FL,34.54,1300.0,2024,0,0,EF1
TX,0.37,125.0,2024,0,0,EF0
VA,2.0,300.0,2024,0,0,EF1
KS,1.51,150.0,2024,0,0,EF1
AR,9.5,2000.0,2024,1,1,EF3
AR,12.1,2000.0,2024,0,3,EF2
OK,1.8,650.0,2024,0,0,EF1
KS,7.5,200.0,2024,0,0,EF1
KS,0.01,10.0,2024,0,0,EF0
IN,2.59,500.0,2024,0,0,EF1
KY,0.44,150.0,2024,0,0,EF0
SC,3.01,150.0,2024,0,0,EF0
AL,0.56,1200.0,2024,0,0,EF2
FL,29.26,1100.0,2024,0,0,EF1
FL,24.81,1400.0,2024,0,2,EF2
FL,9.17,900.0,2024,0,0,EF2
TX,1.78,150.0,2024,0,0,EF1
TX,1.01,25.0,2024,0,0,EFU
KS,0.88,75.0,2024,0,0,EF1
AR,11.8,1760.0,2024,0,0,EF1
AR,20.3,1760.0,2024,17,1,EF3
AR,2.5,1760.0,2024,0,0,EF0
SC,0.34,50.0,2024,0,0,EF0
SC,1.89,250.0,2024,0,0,EF1
IA,5.22,75.0,2024,0,0,EF1
KS,1.63,105.0,2024,0,0,EF1
KS,2.63,150.0,2024,0,0,EF1
OH,8.14,400.0,2024,0,0,EF2
AR,5.3,400.0,2024,0,0,EF2
AR,10.4,500.0,2024,0,0,EF1
OH,16.89,350.0,2024,0,0,EF1
IA,0.01,10.0,2024,0,0,EFU
MS,2.09,20.0,2024,0,0,EF0
MO,3.1,75.0,2024,0,0,EF0
LA,6.56,150.0,2024,0,0,EF0
OH,11.65,800.0,2024,0,0,EF1
OH,0.43,50.0,2024,0,0,EF0
AR,6.6,600.0,2024,0,0,EF1
AR,5.4,600.0,2024,0,0,EF1
TX,0.32,30.0,2024,0,0,EF0
LA,0.91,100.0,2024,0,0,EF0
LA,1.79,120.0,2024,0,0,EF0
MO,0.75,100.0,2024,0,0,EF0
AR,2.2,600.0,2024,0,0,EF1
AR,5.0,300.0,2024,0,0,EF1
AR,0.5,50.0,2024,0,0,EF1
MS,2.22,25.0,2024,0,0,EFU
FL,20.39,1000.0,2024,0,0,EF2
LA,3.28,150.0,2024,0,0,EF1
LA,4.83,120.0,2024,0,0,EF1
MS,1.1,250.0,2024,0,0,EF0
MS,2.94,100.0,2024,0,0,EF1
KS,0.88,25.0,2024,0,0,EFU
OH,1.52,200.0,2024,0,0,EF1
IL,0.63,20.0,2024,0,0,EFU
OK,5.3,500.0,2024,0,0,EF1
OK,1.0,100.0,2024,0,0,EF1
FL,3.57,1000.0,2024,0,0,EF2
FL,2.51,30.0,2024,0,0,EFU
TX,0.22,15.0,2024,0,0,EF0
OH,0.6,30.0,2024,0,0,EFU
MS,4.92,100.0,2024,0,0,EF0
WV,8.0,300.0,2024,0,0,EF2
TX,1.3,75.0,2024,0,0,EF1
IN,0.18,80.0,2024,0,0,EF0
OH,0.32,100.0,2024,0,0,EF0
OH,2.8,300.0,2024,0,0,EF1
OK,2.0,300.0,2024,0,0,EF1
FL,4.48,30.0,2024,0,0,EFU
FL,0.7,30.0,2024,0,0,EFU
MS,1.25,50.0,2024,0,0,EF1
MO,2.0,150.0,2024,0,0,EF0
MO,4.15,400.0,2024,1,0,EF0
OH,3.6,300.0,2024,0,0,EF2
OH,2.38,200.0,2024,0,0,EF1
OH,2.64,150.0,2024,0,0,EF1
OH,9.86,1050.0,2024,0,0,EF1
NC,1.52,200.0,2024,0,0,EF1
FL,3.16,30.0,2024,0,0,EFU
OH,3.18,200.0,2024,0,0,EF1
OH,4.91,200.0,2024,0,0,EF1
LA,0.91,100.0,2024,0,0,EFU
MO,4.86,50.0,2024,0,0,EF0
MO,2.25,1200.0,2024,0,0,EF1
OH,2.73,350.0,2024,0,0,EF1
OH,0.33,100.0,2024,0,0,EF0
OH,0.28,80.0,2024,0,0,EF0
OH,0.51,150.0,2024,0,0,EF0
OH,8.36,450.0,2024,0,0,EF1
OH,6.97,200.0,2024,0,0,EF1
KS,0.07,50.0,2024,0,0,EFU
MO,0.35,50.0,2024,0,0,EF0
IL,3.6,300.0,2024,0,0,EF2
NE,0.04,20.0,2024,0,0,EF0
KS,1.62,15.0,2024,0,0,EF1
KS,1.05,40.0,2024,0,0,EFU
IA,2.01,80.0,2024,0,0,EF0
IA,4.96,80.0,2024,0,0,EF0
IN,12.14,50.0,2024,0,0,EF2
CO,0.3,30.0,2024,0,0,EF0
CO,0.73,50.0,2024,0,0,EF0
NE,3.37,60.0,2024,0,0,EF0
WA,0.01,5.0,2024,0,0,EF0
IA,3.12,80.0,2024,0,0,EF0
NC,13.43,100.0,2024,0,0,EF1
NC,7.91,100.0,2024,0,0,EF1
WV,8.5,200.0,2024,0,0,EF1
NE,4.85,400.0,2024,0,0,EF1
NC,8.22,60.0,2024,2,0,EF1
FL,0.01,10.0,2024,0,0,EFU
IN,0.05,1.0,2024,0,0,EFU
OH,0.31,10.0,2024,0,0,EF0
NC,8.84,150.0,2024,0,0,EF1
NE,0.09,60.0,2024,0,0,EF0
KS,0.01,10.0,2024,0,0,EFU
KS,6.7,100.0,2024,0,0,EF2
NC,9.38,400.0,2024,0,0,EF1
NC,2.32,30.0,2024,0,0,EF0
AL,2.99,20.0,2024,0,0,EF0
NE,1.25,50.0,2024,0,0,EF1
MI,11.71,950.0,2024,0,0,EF1
MI,1.09,100.0,2024,0,0,EF1
MI,6.16,950.0,2024,0,0,EF2
KY,3.2,250.0,2024,0,0,EF0
KY,3.5,300.0,2024,0,0,EF1
AL,1.48,20.0,2024,0,0,EF0
TX,2.73,150.0,2024,0,0,EFU
TX,10.27,1700.0,2024,0,0,EF2
TX,0.13,50.0,2024,0,0,EFU
NE,3.72,300.0,2024,0,0,EF0
NE,0.62,50.0,2024,0,0,EF0
NE,1.77,60.0,2024,0,0,EF0
WV,0.08,280.0,2024,0,0,EF1
MI,13.37,950.0,2024,1,0,EF2
OH,6.16,300.0,2024,0,0,EF1
OH,0.47,25.0,2024,0,0,EF0
OH,0.06,5.0,2024,0,0,EFU
PA,1.53,75.0,2024,0,0,EF1
CO,1.57,30.0,2024,0,0,EF2
CO,0.01,15.0,2024,0,0,EFU
TX,1.53,50.0,2024,0,0,EFU
FL,0.23,30.0,2024,0,0,EF0
NE,0.15,50.0,2024,0,0,EF0
OK,0.1,75.0,2024,0,0,EFU
OK,0.1,75.0,2024,0,0,EFU
OK,4.0,450.0,2024,0,0,EF1
LA,6.92,300.0,2024,0,0,EF1
IA,0.85,10.0,2024,0,0,EFU
CO,0.22,100.0,2024,0,0,EFU
CO,0.04,100.0,2024,0,0,EFU
IN,0.78,50.0,2024,0,0,EF0
NC,2.33,40.0,2024,0,0,EF1
IA,6.16,80.0,2024,0,0,EF1
NE,1.07,75.0,2024,0,0,EF0
OK,0.3,60.0,2024,0,0,EF1
AL,3.17,350.0,2024,0,0,EF0
AL,4.43,125.0,2024,0,0,EF0
KS,0.69,40.0,2024,0,0,EF0
KS,0.08,25.0,2024,0,0,EF0
IN,0.16,30.0,2024,0,0,EF1
IA,11.67,1000.0,2024,0,0,EF2
MS,0.93,300.0,2024,0,0,EF1
MS,5.23,200.0,2024,0,0,EF0
WI,5.27,60.0,2024,0,0,EF0
TX,2.19,50.0,2024,0,0,EF1
MS,2.92,150.0,2024,0,0,EF1
IN,0.77,30.0,2024,0,0,EFU
MA,0.55,50.0,2024,0,0,EF1
NE,2.64,50.0,2024,0,0,EF0
TX,1.82,50.0,2024,0,0,EFU
TX,0.91,50.0,2024,0,0,EFU
TX,3.28,50.0,2024,0,0,EFU
IN,4.63,75.0,2024,0,0,EF1
IL,5.3,50.0,2024,0,0,EF0
WV,0.29,75.0,2024,0,0,EF0
TX,2.81,200.0,2024,0,0,EF2
NE,1.73,750.0,2024,0,0,EF2
WV,0.47,280.0,2024,0,0,EF1
SD,10.5,10.0,2024,0,0,EFU
SD,3.45,10.0,2024,0,0,EFU
TX,6.36,175.0,2024,0,0,EF2
MS,2.78,75.0,2024,0,0,EF0
IN,4.48,100.0,2024,0,0,EF0
NE,0.48,60.0,2024,0,0,EF0
NE,0.08,20.0,2024,0,0,EF0
LA,3.32,200.0,2024,0,0,EF1
KS,1.18,75.0,2024,0,0,EF0
KS,0.86,50.0,2024,0,0,EF0
KS,0.86,50.0,2024,0,0,EF0
IL,3.8,50.0,2024,0,0,EF0
KY,0.78,60.0,2024,0,0,EF1
AL,3.41,550.0,2024,0,0,EF0
WV,0.55,100.0,2024,0,0,EF0
LA,17.03,250.0,2024,0,0,EF1
LA,8.7,175.0,2024,0,0,EF1
OH,3.77,125.0,2024,0,0,EF1
NE,0.51,50.0,2024,0,0,EF0
KS,1.09,40.0,2024,0,0,EF1
KS,0.17,10.0,2024,0,0,EF0
CO,0.21,25.0,2024,0,0,EFU
CO,0.16,25.0,2024,0,0,EFU
AL,0.66,30.0,2024,0,0,EF0
NE,0.05,25.0,2024,0,0,EF1
NE,0.05,25.0,2024,0,0,EF1
MS,0.21,30.0,2024,0,0,EF1
MS,0.19,20.0,2024,0,0,EF0
MO,2.0,150.0,2024,0,0,EF0
PA,0.48,100.0,2024,0,0,EF1
MO,3.26,150.0,2024,0,0,EF1
OK,2.4,300.0,2024,0,0,EF1
IA,6.21,750.0,2024,0,0,EF1
TX,2.78,420.0,2024,30,0,EF2
KS,0.48,40.0,2024,0,0,EF1
KS,0.01,15.0,2024,0,0,EFU
KS,0.01,30.0,2024,0,0,EFU
OK,0.68,50.0,2024,0,0,EFU
AR,6.1,3200.0,2024,2,0,EF3
MO,7.51,150.0,2024,0,0,EF1
MO,4.49,100.0,2024,0,0,EF1
IA,17.55,800.0,2024,2,0,EF2
IL,1.0,10.0,2024,0,0,EFU
IL,0.53,10.0,2024,0,0,EFU
MO,0.42,30.0,2024,0,0,EF0
NC,4.8,100.0,2024,0,0,EF1
MO,1.74,75.0,2024,0,0,EF0
MO,3.04,400.0,2024,0,0,EF1
MO,0.44,200.0,2024,0,0,EF0
TX,11.5,300.0,2024,0,0,EF0
AR,5.4,650.0,2024,0,0,EF2
AR,2.3,600.0,2024,0,0,EF1
MO,2.03,100.0,2024,0,0,EF1
NE,9.87,700.0,2024,0,0,EF1
IA,3.42,75.0,2024,0,0,EF0
IA,7.24,100.0,2024,0,0,EF0
MO,14.02,150.0,2024,1,0,EF0
MO,3.7,150.0,2024,0,0,EF0
MO,0.97,150.0,2024,0,0,EF0
MO,0.48,150.0,2024,0,0,EF0
MO,1.07,150.0,2024,0,0,EF0
AR,2.4,1500.0,2024,0,0,EF2
AR,3.2,300.0,2024,0,0,EF1
AR,5.8,800.0,2024,0,0,EF2
AR,9.2,1100.0,2024,0,0,EF1
NE,0.39,50.0,2024,0,0,EF0
KS,1.29,100.0,2024,0,0,EF2
KS,0.64,20.0,2024,0,0,EF1
KS,0.01,10.0,2024,0,0,EFU
KS,0.01,10.0,2024,0,0,EFU
MO,0.73,50.0,2024,0,0,EF0
MO,11.64,250.0,2024,0,0,EF1
KS,0.01,20.0,2024,0,0,EFU
AR,2.0,450.0,2024,0,0,EF1
AR,6.9,500.0,2024,0,0,EF1
AR,0.6,100.0,2024,0,0,EF1
OK,32.4,1700.0,2024,33,2,EF4
IA,1.73,85.0,2024,0,0,EF1
IA,0.35,75.0,2024,0,0,EF0
IA,0.55,50.0,2024,0,0,EFU
WV,0.78,100.0,2024,0,0,EF1
IA,23.29,1000.0,2024,2,0,EF2
WV,3.4,250.0,2024,1,0,EF1
MO,1.23,50.0,2024,1,0,EF0
OK,8.4,1700.0,2024,0,0,EF2
IA,0.69,40.0,2024,0,0,EF0
IA,12.31,200.0,2024,0,0,EF1
OK,3.2,1100.0,2024,0,0,EF0
OK,1.2,350.0,2024,0,0,EF1
TX,3.41,300.0,2024,0,0,EF0
AR,7.4,3000.0,2024,0,0,EF2
TX,18.51,400.0,2024,0,0,EF0
TX,13.17,300.0,2024,0,0,EF0
TX,1.42,800.0,2024,0,0,EF1
TX,25.41,1200.0,2024,80,7,EF3
IA,1.04,40.0,2024,0,0,EF0
IA,0.42,30.0,2024,0,0,EFU
TX,2.2,100.0,2024,0,0,EF1
OK,2.8,350.0,2024,0,0,EF1
OK,2.8,200.0,2024,0,0,EF1
TX,0.5,150.0,2024,2,0,EF1
TX,2.79,300.0,2024,0,0,EF0
TX,2.69,480.0,2024,6,0,EF1
TX,2.12,1400.0,2024,0,0,EF1
KS,0.03,20.0,2024,0,0,EF0
KY,6.77,250.0,2024,0,0,EF1
MO,1.0,100.0,2024,0,0,EF0
OK,5.9,600.0,2024,0,0,EF2
TX,0.71,175.0,2024,0,0,EF3
TX,1.09,50.0,2024,0,0,EF1
KS,0.01,10.0,2024,0,0,EF0
KY,1.1,250.0,2024,0,0,EF1
MO,5.83,50.0,2024,0,0,EF1
MO,0.77,100.0,2024,0,0,EF1
MO,1.13,50.0,2024,0,0,EF0
IA,15.98,1300.0,2024,0,0,EF3
NE,0.33,80.0,2024,0,0,EF1
MO,5.99,50.0,2024,0,0,EF0
KS,2.67,50.0,2024,0,0,EF0
OK,5.2,1400.0,2024,4,2,EF3
NE,1.92,250.0,2024,0,0,EF1
OK,18.7,2000.0,2024,19,0,EF3
ND,0.51,10.0,2024,0,0,EFU
OK,6.1,2000.0,2024,0,0,EF1
IA,0.42,20.0,2024,0,0,EFU
IA,3.27,80.0,2024,0,0,EF1
TX,2.46,70.0,2024,0,0,EF2
KS,0.04,50.0,2024,0,0,EF1
KS,0.01,10.0,2024,0,0,EFU
TX,15.4,1100.0,2024,0,0,EF2
TX,2.33,150.0,2024,0,0,EF1
NM,0.1,50.0,2024,0,0,EFU
NM,0.2,50.0,2024,0,0,EFU
TX,0.01,20.0,2024,0,0,EFU
TX,4.34,1100.0,2024,0,0,EF1
NM,0.25,50.0,2024,0,0,EFU
TX,8.31,800.0,2024,0,0,EF1
IL,2.67,100.0,2024,0,0,EF1
MO,3.22,250.0,2024,0,0,EF2
MO,11.2,400.0,2024,0,0,EF1
NM,0.1,50.0,2024,0,0,EFU
AR,12.2,600.0,2024,0,0,EF2
MO,8.28,150.0,2024,0,0,EF0
IA,1.51,50.0,2024,0,0,EF0
OH,0.24,50.0,2024,0,0,EF0
IA,0.35,100.0,2024,0,0,EF1
OH,0.5,150.0,2024,0,0,EF1
TX,0.5,20.0,2024,0,0,EFU
TX,0.01,30.0,2024,0,0,EF0
TX,0.32,30.0,2024,0,0,EF0
MS,0.7,150.0,2024,0,0,EF0
IA,2.95,75.0,2024,0,0,EF1
NE,19.56,500.0,2024,0,0,EF2
NY,0.16,30.0,2024,0,0,EF0
NE,15.68,1450.0,2024,3,0,EF4
NE,10.44,1900.0,2024,1,0,EF4
IA,2.91,70.0,2024,0,0,EF1
CO,0.18,10.0,2024,0,0,EFU
IA,0.99,75.0,2024,0,0,EF1
NE,2.65,200.0,2024,0,0,EF2
NE,0.23,50.0,2024,0,0,EF0
NE,5.25,700.0,2024,3,0,EF3
FL,0.01,15.0,2024,0,0,EF0
OH,1.87,325.0,2024,0,0,EF2
IA,0.13,90.0,2024,0,0,EFU
NE,0.49,100.0,2024,0,0,EF1
IA,1.12,75.0,2024,0,0,EF1
MS,8.15,175.0,2024,0,0,EF1
MS,2.09,150.0,2024,0,0,EF0
IA,0.49,75.0,2024,0,0,EF0
KY,0.75,75.0,2024,0,0,EF1
IA,25.56,1900.0,2024,0,0,EF3
WI,8.33,50.0,2024,0,0,EF1
IL,0.32,10.0,2024,0,0,EFU
CO,0.59,10.0,2024,0,0,EFU
NE,0.26,80.0,2024,0,0,EF0
NY,1.22,75.0,2024,0,0,EF0
IA,5.77,350.0,2024,0,0,EF1
OH,1.09,200.0,2024,0,0,EF1
SD,0.46,20.0,2024,0,0,EF0
IA,14.8,550.0,2024,0,0,EF3
IA,1.14,50.0,2024,0,0,EF0
IA,1.47,100.0,2024,0,0,EF0
NE,2.96,150.0,2024,0,0,EF1
NE,1.9,50.0,2024,0,0,EF0
IL,2.28,30.0,2024,0,0,EF0
IA,6.88,300.0,2024,0,0,EF1
NE,2.28,300.0,2024,0,0,EF1
MS,2.67,100.0,2024,0,0,EFU
IA,14.19,1900.0,2024,3,1,EF3
IA,7.98,766.0,2024,0,0,EF1
IA,1.84,30.0,2024,0,0,EF1
LA,10.98,350.0,2024,0,0,EF2
IA,7.31,300.0,2024,0,0,EF1
NE,0.72,30.0,2024,0,0,EFU
WI,13.71,750.0,2024,1,0,EF2
NE,0.01,1.0,2024,0,0,EFU
IL,1.86,50.0,2024,0,0,EF0
IA,1.19,10.0,2024,0,0,EFU
IA,0.17,20.0,2024,0,0,EFU
IA,3.82,300.0,2024,0,0,EF1
MI,12.11,75.0,2024,0,0,EF1
NH,1.8,250.0,2024,0,0,EF1
IL,17.66,100.0,2024,0,0,EF1
IL,12.15,100.0,2024,0,0,EF1
TX,0.37,50.0,2024,0,0,EF1
FL,0.06,25.0,2024,0,0,EF0
IA,15.74,1100.0,2024,35,4,EF4
IA,0.62,25.0,2024,0,0,EFU
KS,2.5,50.0,2024,0,0,EF1
LA,0.07,100.0,2024,0,0,EF1
IN,0.98,450.0,2024,0,0,EF1
NY,0.61,150.0,2024,0,0,EF0
TX,2.31,48.0,2024,0,0,EF2
IA,2.7,80.0,2024,0,0,EF1
IA,2.64,200.0,2024,0,0,EF0
IA,13.31,900.0,2024,0,0,EF3
WV,4.2,200.0,2024,0,0,EF1
IL,1.01,10.0,2024,0,0,EFU
IL,9.08,150.0,2024,0,0,EF2
IL,6.33,20.0,2024,0,0,EFU
TX,2.13,100.0,2024,0,0,EF1
TX,0.29,200.0,2024,1,1,EF1
IA,7.61,150.0,2024,1,0,EF2
NE,1.01,50.0,2024,0,0,EFU
NE,2.03,100.0,2024,0,0,EFU
FL,0.01,10.0,2024,0,0,EF0
OH,7.87,500.0,2024,1,0,EF1
KY,1.14,450.0,2024,0,0,EF2
IL,1.3,30.0,2024,0,0,EFU
WI,2.69,45.0,2024,0,0,EF1
IL,5.24,200.0,2024,0,0,EF1
IL,1.7,50.0,2024,0,0,EF1
TX,1.16,50.0,2024,0,0,EFU
TX,0.51,25.0,2024,0,0,EFU
NE,4.79,100.0,2024,0,0,EF1
TX,4.79,400.0,2024,0,0,EF3
NE,0.22,50.0,2024,0,0,EF0
WI,0.29,30.0,2024,0,0,EF1
IL,8.07,50.0,2024,0,0,EF1
NE,8.09,200.0,2024,0,0,EF1
NE,1.0,30.0,2024,0,0,EF0
